mass,value,walk_type,metric,dc_scaling,source,upper,lower,predicted_value
1000.0,616887.2714,CRW,MFCT,Constant,Raw,,,
1000.0,666204.0402,CRW,MFCT,Constant,Raw,,,
1000.0,584061.5176,CRW,MFCT,Constant,Raw,,,
1000.0,540610.8141,CRW,MFCT,Constant,Raw,,,
1000.0,539114.1407,CRW,MFCT,Constant,Raw,,,
1000.0,578551.196,CRW,MFCT,Constant,Raw,,,
1000.0,645423.0151,CRW,MFCT,Constant,Raw,,,
1000.0,544696.191,CRW,MFCT,Constant,Raw,,,
1000.0,589575.8945,CRW,MFCT,Constant,Raw,,,
1000.0,625649.7739,CRW,MFCT,Constant,Raw,,,
1000.0,588797.3116,CRW,MFCT,Constant,Raw,,,
1000.0,586764.0101,CRW,MFCT,Constant,Raw,,,
1000.0,667130.5176,CRW,MFCT,Constant,Raw,,,
1000.0,571327.6683,CRW,MFCT,Constant,Raw,,,
1000.0,563295.3467,CRW,MFCT,Constant,Raw,,,
1000.0,622503.1055,CRW,MFCT,Constant,Raw,,,
1000.0,595006.4472,CRW,MFCT,Constant,Raw,,,
1000.0,561443.7437,CRW,MFCT,Constant,Raw,,,
1000.0,603267.3568,CRW,MFCT,Constant,Raw,,,
1000.0,592010.0503,CRW,MFCT,Constant,Raw,,,
1000.0,638290.6181,CRW,MFCT,Constant,Raw,,,
1000.0,604986.1809,CRW,MFCT,Constant,Raw,,,
1000.0,599940.2111,CRW,MFCT,Constant,Raw,,,
1000.0,643039.8593,CRW,MFCT,Constant,Raw,,,
1000.0,648717.4573,CRW,MFCT,Constant,Raw,,,
1000.0,590430.6332,CRW,MFCT,Constant,Raw,,,
1000.0,604708.6281,CRW,MFCT,Constant,Raw,,,
1000.0,604428.402,CRW,MFCT,Constant,Raw,,,
1000.0,609972.9045,CRW,MFCT,Constant,Raw,,,
1000.0,629068.7085,CRW,MFCT,Constant,Raw,,,
1000.0,647565.6482,CRW,MFCT,Constant,Raw,,,
1000.0,666231.804,CRW,MFCT,Constant,Raw,,,
1000.0,612273.4322,CRW,MFCT,Constant,Raw,,,
1000.0,650368.3266,CRW,MFCT,Constant,Raw,,,
1000.0,562118.5678,CRW,MFCT,Constant,Raw,,,
1000.0,592668.7538,CRW,MFCT,Constant,Raw,,,
1000.0,583199.3819,CRW,MFCT,Constant,Raw,,,
1000.0,589918.3467,CRW,MFCT,Constant,Raw,,,
1000.0,631043.5377,CRW,MFCT,Constant,Raw,,,
1000.0,645966.7186,CRW,MFCT,Constant,Raw,,,
1000.0,609264.7789,CRW,MFCT,Constant,Raw,,,
1000.0,665347.7487,CRW,MFCT,Constant,Raw,,,
1000.0,602872.794,CRW,MFCT,Constant,Raw,,,
1000.0,614032.2864,CRW,MFCT,Constant,Raw,,,
1000.0,603695.8291,CRW,MFCT,Constant,Raw,,,
1000.0,622636.0,CRW,MFCT,Constant,Raw,,,
1000.0,603654.8442,CRW,MFCT,Constant,Raw,,,
1000.0,594931.7789,CRW,MFCT,Constant,Raw,,,
1000.0,657768.2864,CRW,MFCT,Constant,Raw,,,
1000.0,616671.9698,CRW,MFCT,Constant,Raw,,,
1000.0,635575.5528,CRW,MFCT,Constant,Raw,,,
1000.0,688848.2513,CRW,MFCT,Constant,Raw,,,
1000.0,577255.995,CRW,MFCT,Constant,Raw,,,
1000.0,676358.8141,CRW,MFCT,Constant,Raw,,,
1000.0,598227.5779,CRW,MFCT,Constant,Raw,,,
1000.0,523398.8291,CRW,MFCT,Constant,Raw,,,
1000.0,599931.8291,CRW,MFCT,Constant,Raw,,,
1000.0,681680.7286,CRW,MFCT,Constant,Raw,,,
1000.0,653445.402,CRW,MFCT,Constant,Raw,,,
1000.0,632628.3166,CRW,MFCT,Constant,Raw,,,
1000.0,557930.4975,CRW,MFCT,Constant,Raw,,,
1000.0,555150.0603,CRW,MFCT,Constant,Raw,,,
1000.0,583823.4271,CRW,MFCT,Constant,Raw,,,
1000.0,649285.9749,CRW,MFCT,Constant,Raw,,,
1000.0,631561.9095,CRW,MFCT,Constant,Raw,,,
1000.0,607929.196,CRW,MFCT,Constant,Raw,,,
1000.0,656427.6382,CRW,MFCT,Constant,Raw,,,
1000.0,653820.5276,CRW,MFCT,Constant,Raw,,,
1000.0,626589.9095,CRW,MFCT,Constant,Raw,,,
1000.0,634179.5528,CRW,MFCT,Constant,Raw,,,
1000.0,655135.0503,CRW,MFCT,Constant,Raw,,,
1000.0,589713.5779,CRW,MFCT,Constant,Raw,,,
1000.0,542746.4774,CRW,MFCT,Constant,Raw,,,
1000.0,576443.0402,CRW,MFCT,Constant,Raw,,,
1000.0,591963.3467,CRW,MFCT,Constant,Raw,,,
1000.0,605147.7487,CRW,MFCT,Constant,Raw,,,
1000.0,580718.0905,CRW,MFCT,Constant,Raw,,,
1000.0,577128.8141,CRW,MFCT,Constant,Raw,,,
1000.0,620021.1256,CRW,MFCT,Constant,Raw,,,
1000.0,605214.1156,CRW,MFCT,Constant,Raw,,,
1000.0,602385.4925,CRW,MFCT,Constant,Raw,,,
1000.0,642715.5578,CRW,MFCT,Constant,Raw,,,
1000.0,569993.8442,CRW,MFCT,Constant,Raw,,,
1000.0,590418.1156,CRW,MFCT,Constant,Raw,,,
1000.0,577455.1206,CRW,MFCT,Constant,Raw,,,
1000.0,512768.9598,CRW,MFCT,Constant,Raw,,,
1000.0,606593.1055,CRW,MFCT,Constant,Raw,,,
1000.0,599872.9799,CRW,MFCT,Constant,Raw,,,
10000.0,2591458.132,CRW,MFCT,Constant,Raw,,,
10000.0,2489428.58,CRW,MFCT,Constant,Raw,,,
10000.0,2617656.671,CRW,MFCT,Constant,Raw,,,
10000.0,2468873.42,CRW,MFCT,Constant,Raw,,,
10000.0,2636841.836,CRW,MFCT,Constant,Raw,,,
10000.0,2816016.781,CRW,MFCT,Constant,Raw,,,
10000.0,2581238.321,CRW,MFCT,Constant,Raw,,,
10000.0,2505361.994,CRW,MFCT,Constant,Raw,,,
10000.0,2356791.143,CRW,MFCT,Constant,Raw,,,
10000.0,2726699.986,CRW,MFCT,Constant,Raw,,,
10000.0,2677577.296,CRW,MFCT,Constant,Raw,,,
10000.0,2781840.037,CRW,MFCT,Constant,Raw,,,
10000.0,2505439.242,CRW,MFCT,Constant,Raw,,,
10000.0,2446755.779,CRW,MFCT,Constant,Raw,,,
10000.0,2452645.541,CRW,MFCT,Constant,Raw,,,
10000.0,2764060.72,CRW,MFCT,Constant,Raw,,,
10000.0,2627977.245,CRW,MFCT,Constant,Raw,,,
10000.0,2585720.3,CRW,MFCT,Constant,Raw,,,
10000.0,2487307.479,CRW,MFCT,Constant,Raw,,,
10000.0,2726699.986,CRW,MFCT,Constant,Raw,,,
10000.0,2709069.876,CRW,MFCT,Constant,Raw,,,
10000.0,2483898.413,CRW,MFCT,Constant,Raw,,,
10000.0,2440269.674,CRW,MFCT,Constant,Raw,,,
10000.0,2532307.634,CRW,MFCT,Constant,Raw,,,
10000.0,2675695.377,CRW,MFCT,Constant,Raw,,,
10000.0,2556186.782,CRW,MFCT,Constant,Raw,,,
10000.0,2545530.49,CRW,MFCT,Constant,Raw,,,
10000.0,2550914.059,CRW,MFCT,Constant,Raw,,,
10000.0,2519559.843,CRW,MFCT,Constant,Raw,,,
10000.0,2566419.207,CRW,MFCT,Constant,Raw,,,
10000.0,2676065.517,CRW,MFCT,Constant,Raw,,,
10000.0,2383727.332,CRW,MFCT,Constant,Raw,,,
10000.0,2526420.51,CRW,MFCT,Constant,Raw,,,
10000.0,2527087.814,CRW,MFCT,Constant,Raw,,,
10000.0,2627645.816,CRW,MFCT,Constant,Raw,,,
10000.0,2700844.332,CRW,MFCT,Constant,Raw,,,
10000.0,2799846.639,CRW,MFCT,Constant,Raw,,,
10000.0,2705723.407,CRW,MFCT,Constant,Raw,,,
10000.0,2625530.259,CRW,MFCT,Constant,Raw,,,
10000.0,2574184.083,CRW,MFCT,Constant,Raw,,,
10000.0,2647227.138,CRW,MFCT,Constant,Raw,,,
10000.0,2570648.803,CRW,MFCT,Constant,Raw,,,
10000.0,2603906.628,CRW,MFCT,Constant,Raw,,,
10000.0,2525431.515,CRW,MFCT,Constant,Raw,,,
10000.0,2493129.69,CRW,MFCT,Constant,Raw,,,
10000.0,2467138.572,CRW,MFCT,Constant,Raw,,,
10000.0,2573617.706,CRW,MFCT,Constant,Raw,,,
10000.0,2525014.747,CRW,MFCT,Constant,Raw,,,
10000.0,2547982.452,CRW,MFCT,Constant,Raw,,,
10000.0,2448622.355,CRW,MFCT,Constant,Raw,,,
10000.0,2468675.577,CRW,MFCT,Constant,Raw,,,
10000.0,2549354.172,CRW,MFCT,Constant,Raw,,,
10000.0,2611736.704,CRW,MFCT,Constant,Raw,,,
10000.0,2585237.165,CRW,MFCT,Constant,Raw,,,
10000.0,2523182.013,CRW,MFCT,Constant,Raw,,,
10000.0,2515007.149,CRW,MFCT,Constant,Raw,,,
10000.0,2528999.96,CRW,MFCT,Constant,Raw,,,
10000.0,2725614.951,CRW,MFCT,Constant,Raw,,,
10000.0,2630776.607,CRW,MFCT,Constant,Raw,,,
10000.0,2520493.8,CRW,MFCT,Constant,Raw,,,
10000.0,2612633.701,CRW,MFCT,Constant,Raw,,,
10000.0,2605551.882,CRW,MFCT,Constant,Raw,,,
10000.0,2557288.625,CRW,MFCT,Constant,Raw,,,
10000.0,2543476.655,CRW,MFCT,Constant,Raw,,,
10000.0,2592121.585,CRW,MFCT,Constant,Raw,,,
10000.0,2655931.914,CRW,MFCT,Constant,Raw,,,
10000.0,2354591.803,CRW,MFCT,Constant,Raw,,,
10000.0,2530810.132,CRW,MFCT,Constant,Raw,,,
10000.0,2625484.019,CRW,MFCT,Constant,Raw,,,
10000.0,2493678.96,CRW,MFCT,Constant,Raw,,,
10000.0,2650455.666,CRW,MFCT,Constant,Raw,,,
10000.0,2649474.181,CRW,MFCT,Constant,Raw,,,
10000.0,2466184.242,CRW,MFCT,Constant,Raw,,,
10000.0,2654906.932,CRW,MFCT,Constant,Raw,,,
10000.0,2557810.809,CRW,MFCT,Constant,Raw,,,
10000.0,2464615.065,CRW,MFCT,Constant,Raw,,,
10000.0,2570353.849,CRW,MFCT,Constant,Raw,,,
10000.0,2604341.96,CRW,MFCT,Constant,Raw,,,
10000.0,2575482.86,CRW,MFCT,Constant,Raw,,,
10000.0,2429161.032,CRW,MFCT,Constant,Raw,,,
10000.0,2626441.076,CRW,MFCT,Constant,Raw,,,
10000.0,2541156.541,CRW,MFCT,Constant,Raw,,,
10000.0,2414085.835,CRW,MFCT,Constant,Raw,,,
10000.0,2605221.801,CRW,MFCT,Constant,Raw,,,
10000.0,2731473.011,CRW,MFCT,Constant,Raw,,,
10000.0,2740583.253,CRW,MFCT,Constant,Raw,,,
10000.0,2525323.256,CRW,MFCT,Constant,Raw,,,
10000.0,2530310.2,CRW,MFCT,Constant,Raw,,,
10000.0,2558236.641,CRW,MFCT,Constant,Raw,,,
10000.0,2631963.386,CRW,MFCT,Constant,Raw,,,
10000.0,2643797.517,CRW,MFCT,Constant,Raw,,,
10000.0,2596549.181,CRW,MFCT,Constant,Raw,,,
10000.0,2621904.164,CRW,MFCT,Constant,Raw,,,
10000.0,2566161.928,CRW,MFCT,Constant,Raw,,,
10000.0,2588293.242,CRW,MFCT,Constant,Raw,,,
10000.0,2777597.86,CRW,MFCT,Constant,Raw,,,
10000.0,2625182.789,CRW,MFCT,Constant,Raw,,,
10000.0,2669456.466,CRW,MFCT,Constant,Raw,,,
10000.0,2654128.288,CRW,MFCT,Constant,Raw,,,
10000.0,2481313.623,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10000000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10500000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9993465.956,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9994400.895,CRW,MFCT,Constant,Raw,,,
100000.0,10400000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10400000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10000000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9553046.428,CRW,MFCT,Constant,Raw,,,
100000.0,9852649.468,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9952259.995,CRW,MFCT,Constant,Raw,,,
100000.0,10500000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10000000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9910244.255,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9904579.459,CRW,MFCT,Constant,Raw,,,
100000.0,9891795.437,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10400000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10000000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10400000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9989558.287,CRW,MFCT,Constant,Raw,,,
100000.0,9652548.368,CRW,MFCT,Constant,Raw,,,
100000.0,9959495.375,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10400000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9901499.249,CRW,MFCT,Constant,Raw,,,
100000.0,9924023.756,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9730699.808,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9791941.418,CRW,MFCT,Constant,Raw,,,
100000.0,10500000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9756639.87,CRW,MFCT,Constant,Raw,,,
100000.0,9974748.497,CRW,MFCT,Constant,Raw,,,
100000.0,9971513.971,CRW,MFCT,Constant,Raw,,,
100000.0,9921783.201,CRW,MFCT,Constant,Raw,,,
100000.0,10600000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9861353.081,CRW,MFCT,Constant,Raw,,,
100000.0,9854832.407,CRW,MFCT,Constant,Raw,,,
100000.0,10600000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9911364.614,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9944787.265,CRW,MFCT,Constant,Raw,,,
100000.0,9864665.09,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10000000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9843097.969,CRW,MFCT,Constant,Raw,,,
100000.0,9697646.717,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10500000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10000000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10000000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10100000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9970236.53,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10200000.0,CRW,MFCT,Constant,Raw,,,
100000.0,9519230.092,CRW,MFCT,Constant,Raw,,,
100000.0,10300000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10400000.0,CRW,MFCT,Constant,Raw,,,
100000.0,10600000.0,CRW,MFCT,Constant,Raw,,,
10.0,2584.0,BM,IFCT,Half,Raw,,,
10.0,7093.0,BM,IFCT,Half,Raw,,,
10.0,1031.0,BM,IFCT,Half,Raw,,,
10.0,6577.0,BM,IFCT,Half,Raw,,,
10.0,3724.0,BM,IFCT,Half,Raw,,,
10.0,2129.0,BM,IFCT,Half,Raw,,,
10.0,5523.0,BM,IFCT,Half,Raw,,,
10.0,6539.0,BM,IFCT,Half,Raw,,,
10.0,1180.0,BM,IFCT,Half,Raw,,,
10.0,4721.0,BM,IFCT,Half,Raw,,,
10.0,4273.0,BM,IFCT,Half,Raw,,,
10.0,3629.0,BM,IFCT,Half,Raw,,,
10.0,1800.0,BM,IFCT,Half,Raw,,,
10.0,2636.0,BM,IFCT,Half,Raw,,,
10.0,1953.0,BM,IFCT,Half,Raw,,,
10.0,5503.0,BM,IFCT,Half,Raw,,,
10.0,4493.0,BM,IFCT,Half,Raw,,,
10.0,5229.0,BM,IFCT,Half,Raw,,,
10.0,1347.0,BM,IFCT,Half,Raw,,,
10.0,1385.0,BM,IFCT,Half,Raw,,,
10.0,2298.0,BM,IFCT,Half,Raw,,,
10.0,593.0,BM,IFCT,Half,Raw,,,
10.0,7466.0,BM,IFCT,Half,Raw,,,
10.0,2315.0,BM,IFCT,Half,Raw,,,
10.0,1026.0,BM,IFCT,Half,Raw,,,
10.0,3696.0,BM,IFCT,Half,Raw,,,
10.0,1830.0,BM,IFCT,Half,Raw,,,
10.0,2215.0,BM,IFCT,Half,Raw,,,
10.0,1083.0,BM,IFCT,Half,Raw,,,
10.0,838.0,BM,IFCT,Half,Raw,,,
10.0,6282.0,BM,IFCT,Half,Raw,,,
10.0,4288.0,BM,IFCT,Half,Raw,,,
10.0,1685.0,BM,IFCT,Half,Raw,,,
10.0,9016.0,BM,IFCT,Half,Raw,,,
10.0,457.0,BM,IFCT,Half,Raw,,,
10.0,16700.0,BM,IFCT,Half,Raw,,,
10.0,1898.0,BM,IFCT,Half,Raw,,,
10.0,2093.0,BM,IFCT,Half,Raw,,,
10.0,1953.0,BM,IFCT,Half,Raw,,,
10.0,5924.0,BM,IFCT,Half,Raw,,,
10.0,3774.0,BM,IFCT,Half,Raw,,,
10.0,323.0,BM,IFCT,Half,Raw,,,
10.0,10563.0,BM,IFCT,Half,Raw,,,
10.0,1612.0,BM,IFCT,Half,Raw,,,
10.0,2966.0,BM,IFCT,Half,Raw,,,
10.0,2849.0,BM,IFCT,Half,Raw,,,
10.0,11720.0,BM,IFCT,Half,Raw,,,
10.0,4204.0,BM,IFCT,Half,Raw,,,
10.0,2540.0,BM,IFCT,Half,Raw,,,
10.0,1938.0,BM,IFCT,Half,Raw,,,
10.0,441.0,BM,IFCT,Half,Raw,,,
10.0,2518.0,BM,IFCT,Half,Raw,,,
10.0,2023.0,BM,IFCT,Half,Raw,,,
10.0,4199.0,BM,IFCT,Half,Raw,,,
10.0,1128.0,BM,IFCT,Half,Raw,,,
10.0,1672.0,BM,IFCT,Half,Raw,,,
10.0,4775.0,BM,IFCT,Half,Raw,,,
10.0,4863.0,BM,IFCT,Half,Raw,,,
10.0,1227.0,BM,IFCT,Half,Raw,,,
10.0,6186.0,BM,IFCT,Half,Raw,,,
10.0,96.0,BM,IFCT,Half,Raw,,,
10.0,3355.0,BM,IFCT,Half,Raw,,,
10.0,6485.0,BM,IFCT,Half,Raw,,,
10.0,1616.0,BM,IFCT,Half,Raw,,,
10.0,1165.0,BM,IFCT,Half,Raw,,,
10.0,4617.0,BM,IFCT,Half,Raw,,,
10.0,2243.0,BM,IFCT,Half,Raw,,,
10.0,11646.0,BM,IFCT,Half,Raw,,,
10.0,2596.0,BM,IFCT,Half,Raw,,,
10.0,4021.0,BM,IFCT,Half,Raw,,,
10.0,7876.0,BM,IFCT,Half,Raw,,,
10.0,398.0,BM,IFCT,Half,Raw,,,
10.0,111.0,BM,IFCT,Half,Raw,,,
10.0,1290.0,BM,IFCT,Half,Raw,,,
10.0,4789.0,BM,IFCT,Half,Raw,,,
10.0,1137.0,BM,IFCT,Half,Raw,,,
10.0,2800.0,BM,IFCT,Half,Raw,,,
10.0,925.0,BM,IFCT,Half,Raw,,,
10.0,1300.0,BM,IFCT,Half,Raw,,,
10.0,1492.0,BM,IFCT,Half,Raw,,,
10.0,658.0,BM,IFCT,Half,Raw,,,
10.0,1043.0,BM,IFCT,Half,Raw,,,
10.0,806.0,BM,IFCT,Half,Raw,,,
10.0,4612.0,BM,IFCT,Half,Raw,,,
10.0,5410.0,BM,IFCT,Half,Raw,,,
10.0,350.0,BM,IFCT,Half,Raw,,,
10.0,1184.0,BM,IFCT,Half,Raw,,,
10.0,9291.0,BM,IFCT,Half,Raw,,,
10.0,11.0,BM,IFCT,Half,Raw,,,
10.0,868.0,BM,IFCT,Half,Raw,,,
10.0,6014.0,BM,IFCT,Half,Raw,,,
10.0,12120.0,BM,IFCT,Half,Raw,,,
10.0,411.0,BM,IFCT,Half,Raw,,,
10.0,1469.0,BM,IFCT,Half,Raw,,,
10.0,1391.0,BM,IFCT,Half,Raw,,,
10.0,5000.0,BM,IFCT,Half,Raw,,,
10.0,2803.0,BM,IFCT,Half,Raw,,,
10.0,580.0,BM,IFCT,Half,Raw,,,
10.0,559.0,BM,IFCT,Half,Raw,,,
10.0,654.0,BM,IFCT,Half,Raw,,,
100.0,1307.0,BM,IFCT,Half,Raw,,,
100.0,3764.0,BM,IFCT,Half,Raw,,,
100.0,1293.0,BM,IFCT,Half,Raw,,,
100.0,2353.0,BM,IFCT,Half,Raw,,,
100.0,4008.0,BM,IFCT,Half,Raw,,,
100.0,4907.0,BM,IFCT,Half,Raw,,,
100.0,4454.0,BM,IFCT,Half,Raw,,,
100.0,4573.0,BM,IFCT,Half,Raw,,,
100.0,3527.0,BM,IFCT,Half,Raw,,,
100.0,1199.0,BM,IFCT,Half,Raw,,,
100.0,5894.0,BM,IFCT,Half,Raw,,,
100.0,4836.0,BM,IFCT,Half,Raw,,,
100.0,1744.0,BM,IFCT,Half,Raw,,,
100.0,1604.0,BM,IFCT,Half,Raw,,,
100.0,608.0,BM,IFCT,Half,Raw,,,
100.0,1103.0,BM,IFCT,Half,Raw,,,
100.0,352.0,BM,IFCT,Half,Raw,,,
100.0,2039.0,BM,IFCT,Half,Raw,,,
100.0,3988.0,BM,IFCT,Half,Raw,,,
100.0,2563.0,BM,IFCT,Half,Raw,,,
100.0,565.0,BM,IFCT,Half,Raw,,,
100.0,1946.0,BM,IFCT,Half,Raw,,,
100.0,128.0,BM,IFCT,Half,Raw,,,
100.0,2039.0,BM,IFCT,Half,Raw,,,
100.0,952.0,BM,IFCT,Half,Raw,,,
100.0,1898.0,BM,IFCT,Half,Raw,,,
100.0,1800.0,BM,IFCT,Half,Raw,,,
100.0,7092.0,BM,IFCT,Half,Raw,,,
100.0,2318.0,BM,IFCT,Half,Raw,,,
100.0,2149.0,BM,IFCT,Half,Raw,,,
100.0,175.0,BM,IFCT,Half,Raw,,,
100.0,476.0,BM,IFCT,Half,Raw,,,
100.0,631.0,BM,IFCT,Half,Raw,,,
100.0,4173.0,BM,IFCT,Half,Raw,,,
100.0,53.0,BM,IFCT,Half,Raw,,,
100.0,2991.0,BM,IFCT,Half,Raw,,,
100.0,1828.0,BM,IFCT,Half,Raw,,,
100.0,2643.0,BM,IFCT,Half,Raw,,,
100.0,246.0,BM,IFCT,Half,Raw,,,
100.0,878.0,BM,IFCT,Half,Raw,,,
100.0,2156.0,BM,IFCT,Half,Raw,,,
100.0,203.0,BM,IFCT,Half,Raw,,,
100.0,3578.0,BM,IFCT,Half,Raw,,,
100.0,2334.0,BM,IFCT,Half,Raw,,,
100.0,3098.0,BM,IFCT,Half,Raw,,,
100.0,3118.0,BM,IFCT,Half,Raw,,,
100.0,1784.0,BM,IFCT,Half,Raw,,,
100.0,1024.0,BM,IFCT,Half,Raw,,,
100.0,3269.0,BM,IFCT,Half,Raw,,,
100.0,3964.0,BM,IFCT,Half,Raw,,,
100.0,976.0,BM,IFCT,Half,Raw,,,
100.0,32.0,BM,IFCT,Half,Raw,,,
100.0,1618.0,BM,IFCT,Half,Raw,,,
100.0,332.0,BM,IFCT,Half,Raw,,,
100.0,2857.0,BM,IFCT,Half,Raw,,,
100.0,253.0,BM,IFCT,Half,Raw,,,
100.0,1039.0,BM,IFCT,Half,Raw,,,
100.0,259.0,BM,IFCT,Half,Raw,,,
100.0,833.0,BM,IFCT,Half,Raw,,,
100.0,228.0,BM,IFCT,Half,Raw,,,
100.0,1737.0,BM,IFCT,Half,Raw,,,
100.0,405.0,BM,IFCT,Half,Raw,,,
100.0,3415.0,BM,IFCT,Half,Raw,,,
100.0,2084.0,BM,IFCT,Half,Raw,,,
100.0,97.0,BM,IFCT,Half,Raw,,,
100.0,38.0,BM,IFCT,Half,Raw,,,
100.0,564.0,BM,IFCT,Half,Raw,,,
100.0,2868.0,BM,IFCT,Half,Raw,,,
100.0,137.0,BM,IFCT,Half,Raw,,,
100.0,396.0,BM,IFCT,Half,Raw,,,
100.0,3715.0,BM,IFCT,Half,Raw,,,
100.0,1980.0,BM,IFCT,Half,Raw,,,
100.0,595.0,BM,IFCT,Half,Raw,,,
100.0,150.0,BM,IFCT,Half,Raw,,,
100.0,669.0,BM,IFCT,Half,Raw,,,
100.0,1088.0,BM,IFCT,Half,Raw,,,
100.0,376.0,BM,IFCT,Half,Raw,,,
100.0,1057.0,BM,IFCT,Half,Raw,,,
100.0,935.0,BM,IFCT,Half,Raw,,,
100.0,1351.0,BM,IFCT,Half,Raw,,,
100.0,4121.0,BM,IFCT,Half,Raw,,,
100.0,2122.0,BM,IFCT,Half,Raw,,,
100.0,737.0,BM,IFCT,Half,Raw,,,
100.0,2750.0,BM,IFCT,Half,Raw,,,
100.0,281.0,BM,IFCT,Half,Raw,,,
100.0,832.0,BM,IFCT,Half,Raw,,,
100.0,5731.0,BM,IFCT,Half,Raw,,,
100.0,1061.0,BM,IFCT,Half,Raw,,,
